Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
2.362691,0.480652,-0.381470,0.019048,-0.086221,8.301138,5.000785
2.378462,0.389099,-0.244141,-0.041987,-0.029339,8.286169,5.006174
2.394159,0.480652,-0.328064,-0.026729,-0.070653,8.280780,4.991804
2.409864,0.373840,-0.030518,-0.064875,-0.052092,8.284971,4.863071
2.425495,0.129700,-0.183105,-0.003840,-0.045505,8.298742,4.847504
2.441071,0.389099,-0.183105,0.110601,-0.095202,8.305927,4.709191
2.456631,0.358582,-0.091553,0.133489,-0.049697,8.274793,4.850497
2.472173,0.335693,-0.267029,-0.034358,-0.082029,8.296348,4.876244
2.487793,0.587463,-0.267029,0.019048,-0.070054,8.259824,4.837924
2.503378,0.381470,-0.205994,-0.057246,-0.061073,8.280780,4.724160
2.519127,0.465393,-0.259399,0.049565,-0.089214,8.308323,4.997791
2.534941,0.534058,-0.289917,-0.011470,-0.042512,8.244855,4.823554
2.550728,0.160217,-0.244141,0.064824,-0.067659,8.317903,4.843312
2.566450,0.350952,-0.335693,0.057195,-0.068857,8.278385,4.852293
2.582342,0.236511,-0.129700,0.034307,-0.028141,8.141270,4.850497
2.598358,0.175476,-0.244141,-0.103022,-0.062869,8.278984,4.875645
2.614435,0.396729,-0.320435,0.057195,-0.065863,8.292755,4.843312
2.630602,0.396729,-0.244141,-0.087764,-0.019160,8.264015,4.847504
2.646327,0.289917,-0.381470,-0.087764,-0.099393,8.271200,4.709790
2.662050,0.213623,-0.221252,-0.072505,-0.097597,8.277187,4.843312
2.677763,0.366211,-0.335693,0.041936,-0.051493,8.288564,4.860676
2.693396,0.289917,-0.343323,0.110601,-0.080233,8.287965,4.853491
2.709033,0.320435,-0.259399,-0.064875,-0.041913,8.274194,4.847504
2.724622,0.396729,-0.404358,0.019048,-0.085023,8.286768,4.863670
2.740172,0.328064,-0.213623,0.026677,-0.056882,8.277786,4.992403
2.755742,0.320435,-0.366211,0.019048,-0.076042,8.280780,4.988810
2.771328,0.358582,-0.289917,0.003789,-0.053888,8.297545,4.869059
2.786933,0.450134,-0.350952,0.026677,-0.050295,8.293953,4.832535
2.802716,0.434875,-0.114441,0.080083,-0.045505,8.304730,4.834331
2.818523,0.221252,-0.320435,0.041936,-0.074844,8.277786,4.864269
2.834304,0.396729,-0.221252,0.026677,-0.050894,8.294552,4.870256
2.849973,0.541687,-0.160217,0.019048,-0.048499,8.296348,4.848103
2.865884,0.389099,-0.297546,0.072454,-0.061073,8.128696,4.834331
2.881721,0.480652,-0.473022,-0.110652,-0.052690,8.298144,4.837325
2.897588,0.205994,-0.358582,-0.026729,-0.059875,8.305329,4.848103
2.913476,0.221252,-0.213623,0.041936,-0.059277,8.268805,4.825949
2.929471,0.358582,-0.152588,-0.011470,-0.065264,8.294552,5.004377
2.945273,0.404358,-0.259399,0.057195,-0.099992,8.280181,4.707395
2.960941,0.251770,-0.358582,0.064824,-0.064666,8.269403,4.850497
2.976742,0.297546,-0.312805,-0.087764,-0.056882,8.284971,4.722364
2.992500,0.175476,-0.282288,0.041936,-0.078437,8.297545,4.849899
3.008170,0.404358,-0.167847,0.080083,-0.038320,8.260423,4.857683
3.023783,0.473022,-0.259399,0.011418,-0.077239,8.302335,4.851695
3.039376,0.228882,-0.259399,0.118230,-0.062271,8.259225,4.860676
3.055023,0.381470,-0.366211,-0.080134,-0.055085,8.289163,4.846905
3.070632,0.297546,-0.305176,0.019048,-0.098196,8.299940,4.864269
3.086468,0.442505,-0.122070,0.011418,-0.051493,8.280181,4.851695
3.102265,0.495911,-0.267029,-0.034358,-0.082029,8.277187,4.842115
3.118158,0.358582,-0.175476,0.003789,-0.073048,8.296348,4.871454
3.134018,0.381470,-0.129700,0.095342,-0.037123,8.262218,4.852293
3.149882,0.267029,-0.213623,0.064824,-0.086221,8.293354,4.837325
3.165815,0.396729,-0.297546,0.072454,-0.052690,8.284372,4.863071
3.181698,0.411987,-0.289917,0.049565,-0.057480,8.292156,5.010365
3.197619,0.320435,-0.221252,-0.034358,-0.059277,8.267009,4.881034
3.213569,0.129700,-0.259399,0.034307,-0.050295,8.271200,4.854090
3.229291,0.358582,-0.282288,0.034307,-0.078437,8.286768,4.851096
3.245014,0.312805,-0.259399,0.072454,-0.044308,8.416099,4.843312
3.260631,0.259399,-0.152588,0.110601,-0.064666,8.134085,4.858880
3.276222,0.221252,-0.190735,-0.049617,-0.074844,8.141270,4.854689
3.291918,0.465393,-0.282288,-0.064875,-0.086221,8.296947,4.859479
3.307773,0.350952,-0.228882,-0.003840,-0.045505,8.304132,4.828942
3.323297,0.366211,-0.320435,-0.026729,-0.035327,8.290360,4.859479
3.338869,0.373840,-0.267029,0.087712,-0.041314,8.309521,4.873849
3.354402,0.320435,-0.259399,-0.057246,-0.046104,8.295749,4.873250
3.370158,0.267029,-0.282288,-0.011470,-0.067659,8.301138,4.849300
3.385984,0.434875,-0.289917,0.064824,-0.053888,8.273595,4.831337
3.401722,0.305176,-0.305176,0.041936,-0.079036,8.280181,4.869658
3.417390,0.358582,-0.389099,0.057195,-0.058079,8.281978,4.870855
3.433119,0.389099,-0.366211,0.019048,-0.052092,8.252639,4.851695
3.448933,0.312805,-0.221252,-0.064875,-0.064666,8.279583,4.863071
