Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
2.812868,0.396729,-0.289917,0.072454,-0.086221,8.629255,4.197256
2.828481,0.442505,-0.320435,0.057195,-0.031734,8.650211,4.214021
2.844080,0.282288,-0.274658,0.041936,-0.044308,8.615484,4.203842
2.859681,0.389099,-0.175476,-0.019099,-0.022154,8.620274,4.196657
2.875341,0.411987,-0.244141,0.041936,-0.063468,8.600515,4.186478
2.891027,0.511169,-0.251770,0.019048,-0.086819,8.629255,4.191268
2.906642,0.488281,-0.213623,-0.057246,-0.013173,8.618478,4.201447
2.922260,0.343323,-0.350952,-0.041987,-0.075443,8.616681,4.187676
2.937861,0.335693,-0.289917,0.034307,-0.065264,8.629854,4.202046
2.953552,0.457764,-0.389099,0.011418,-0.046104,8.622070,4.205638
2.969167,0.389099,-0.427246,-0.034358,-0.034129,8.601712,4.206836
2.984852,0.358582,-0.244141,0.064824,-0.044907,8.623867,4.190071
3.000584,0.595093,-0.167847,0.125859,-0.033530,8.621471,4.187077
3.016333,0.480652,-1.937866,0.034307,-0.021555,8.638237,4.193065
3.032083,0.396729,-0.198364,-0.110652,-0.089214,8.634645,4.180490
3.047805,0.137329,-0.579834,-0.011470,-0.126936,8.630453,4.124806
3.063548,-0.320435,-0.068665,0.217412,-0.022154,8.648416,4.081696
3.079235,-1.045227,0.099182,0.270818,0.015568,8.636440,4.161929
3.094950,-1.426697,-0.282288,0.141118,-0.131127,8.653206,4.244557
3.111543,-0.907898,-0.434875,0.072454,-0.039518,8.637638,4.198453
3.127403,-0.862122,-0.381470,0.194524,-0.087418,8.642428,4.110436
3.143054,-1.472473,-0.236511,0.301335,0.015568,8.633447,4.063734
3.158859,-2.479553,0.541687,0.431035,-0.082029,8.670569,4.070320
3.174473,-3.089905,-0.122070,0.064824,0.001796,8.672366,4.239169
3.190061,-2.838135,-0.495911,-0.247981,0.007784,8.617879,4.211626
3.205625,-2.578735,-0.762939,-0.408198,-0.025148,8.641829,4.297248
3.221271,-2.357483,-0.396729,-0.820186,0.043709,8.572972,4.316408
3.236859,-1.762390,-0.732422,-0.446345,-0.150886,8.658594,4.303834
3.252511,-1.953125,-0.015259,-0.354792,0.041314,8.559201,4.204441
3.268160,-1.983643,-0.389099,-0.286128,-0.122146,8.531059,4.284674
3.283845,-2.166748,-0.404358,0.186895,-0.037123,8.666977,4.439153
3.299524,-0.976562,0.198364,0.202153,-0.043709,8.495134,4.292458
3.315356,-1.113892,1.708984,0.118230,-0.058678,8.611293,4.231385
3.331163,-1.426697,-0.083923,0.575994,-0.114362,8.640033,4.291260
3.346913,-1.289368,0.579834,0.514959,-0.017364,8.535850,4.216416
3.362641,-1.998901,0.244141,0.392888,0.044907,8.694520,4.126004
3.378749,-2.639771,-0.099182,0.179265,-0.034728,8.629854,4.170911
3.396200,-3.105164,-0.122070,-0.034358,-0.043110,8.637039,4.309223
3.412797,-3.120422,-0.381470,-0.263240,-0.043110,8.593929,4.231984
3.428497,-3.540039,-0.198364,-0.362422,-0.051493,8.555609,4.248749
3.444372,-4.234314,-0.213623,-0.095393,-0.059277,8.553213,4.228990
3.460134,-5.119324,-0.114441,-0.080134,-0.065863,8.535251,4.293056
3.476507,-5.500793,-0.099182,-0.156428,-0.075443,8.595725,4.361315
3.493832,-5.554199,-0.213623,-0.171687,-0.037722,8.515491,4.375685
3.510898,-5.767822,-0.350952,-0.232722,-0.066462,8.531059,4.352932
3.527519,-6.134033,-0.633240,-0.354792,-0.061073,8.497529,4.325389
3.544647,-6.721497,-0.274658,-0.415828,-0.020358,8.477172,4.406221
3.560695,-7.057190,-0.350952,-0.545527,-0.073048,8.486752,4.487053
3.576356,-7.141113,-0.358582,-0.530269,-0.098196,8.466992,4.542737
3.592032,-6.668091,-0.381470,-0.484492,-0.054487,8.473579,4.559503
3.608146,-6.469727,-0.007629,-0.217463,-0.066462,8.444241,4.506213
3.624843,-6.561279,-0.022888,-0.194575,-0.075443,8.580756,4.538546
3.642573,-6.980896,-0.251770,-0.080134,-0.068857,8.411907,4.580459
3.659046,-7.598877,0.030518,-0.072505,-0.029339,8.378377,4.617582
